system:index,month,temperature,year,.geo
20180610,6,15.16526556,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180611,6,15.77778116,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180612,6,15.12540145,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180613,6,15.33248556,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614,6,15.17111635,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180615,6,15.48179742,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616,6,15.30504784,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180617,6,14.91928184,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618,6,15.10681154,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180619,6,14.87842118,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180620,6,14.2356847,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621,6,14.15889207,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180622,6,14.31765561,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623,6,13.59921344,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180624,6,13.79686183,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625,6,13.68349371,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626,6,13.68445212,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627,6,13.84523911,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628,6,14.4188522,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629,6,14.49819171,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630,6,14.72103566,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701,7,14.26639789,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702,7,14.38076854,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703,7,14.51500533,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180704,7,14.23711201,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180705,7,14.14139287,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706,7,13.74704903,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180707,7,13.48369499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708,7,13.77455003,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180709,7,14.15021332,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180710,7,14.17021873,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180711,7,13.55812265,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180712,7,13.9313078,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180713,7,14.22179044,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180714,7,13.4960466,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180715,7,13.39203128,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716,7,13.2924885,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180717,7,13.79001577,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180718,7,14.10205193,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180719,7,14.68713896,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180720,7,14.51769976,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180721,7,14.42702821,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180722,7,14.61251299,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723,7,14.12464414,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180724,7,13.48353406,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180725,7,13.34520894,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180726,7,13.88545786,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180727,7,14.08451448,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180728,7,14.57789904,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180729,7,13.58996855,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180730,7,13.92698678,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731,7,14.99744419,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180801,8,14.68958533,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180802,8,14.78203229,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180803,8,15.31176228,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180804,8,14.60771953,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180805,8,14.14810594,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180806,8,14.56933818,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180807,8,14.57378809,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808,8,14.11192138,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180809,8,15.08768085,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180810,8,14.0777788,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180811,8,14.57026986,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180812,8,14.64026073,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180813,8,14.15497083,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180814,8,14.59389988,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180815,8,14.94093593,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180816,8,13.81581629,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180817,8,14.21155753,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180818,8,14.76889941,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180819,8,14.54241742,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180820,8,14.32617997,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821,8,14.32213571,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822,8,15.5306063,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180823,8,14.48450057,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824,8,14.66468441,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180825,8,14.65753419,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180826,8,14.33150398,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180827,8,14.3358417,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828,8,14.53385571,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180829,8,14.05524866,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180830,8,14.63705303,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180831,8,14.28056266,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180901,9,14.73089916,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180902,9,14.89847782,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180903,9,14.89074125,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180904,9,14.3388971,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180905,9,14.9892283,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180906,9,14.76652943,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180907,9,14.66793494,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180908,9,14.79422206,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180909,9,15.27889988,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180910,9,15.89819263,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180911,9,16.13338884,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180912,9,15.56187875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180913,9,15.5073844,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180914,9,15.486069,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180915,9,15.9644695,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180916,9,16.25573453,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180917,9,15.83031271,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918,9,15.8136446,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180919,9,15.84774186,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180920,9,15.77221703,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180921,9,16.29405257,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180922,9,15.98389244,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923,9,16.24961111,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180924,9,16.2729434,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180925,9,16.07860478,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180926,9,16.329908,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180927,9,15.75143049,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180928,9,16.65175026,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180929,9,16.64777025,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180930,9,16.93071335,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181001,10,16.58349688,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181002,10,16.34729154,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181003,10,17.2047629,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181004,10,16.35961167,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181005,10,17.24399507,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181006,10,17.81091522,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181007,10,17.26025147,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181008,10,15.93575546,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181009,10,14.98972189,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181010,10,16.11822165,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181011,10,16.30918016,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181012,10,15.76433416,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181013,10,17.09792979,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181014,10,16.05603471,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181015,10,15.49970965,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181016,10,16.0322552,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181017,10,16.46176659,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181018,10,16.43512471,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181019,10,15.97648406,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181020,10,16.62058664,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181021,10,16.38232066,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181022,10,16.11229914,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181023,10,14.99323892,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181024,10,15.24002048,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181025,10,14.8807607,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181026,10,16.02518449,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181027,10,15.42168262,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181028,10,15.32540075,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181029,10,15.61221339,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181030,10,15.79595218,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181031,10,16.8604916,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181101,11,17.00987835,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181102,11,17.15140401,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181103,11,15.73711189,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181104,11,15.8068129,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181105,11,16.2383169,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181106,11,17.20820573,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181107,11,17.50784546,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181108,11,17.35488702,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181109,11,16.88914062,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181110,11,16.69701301,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181111,11,15.96361489,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181112,11,16.23972241,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181113,11,16.44784708,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181114,11,16.93874443,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115,11,17.08028699,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181116,11,17.32766572,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181117,11,16.96910533,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181118,11,16.55547051,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181119,11,16.6485969,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181120,11,17.33320895,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181121,11,16.6179888,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181122,11,16.32771056,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181123,11,16.55110795,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181124,11,17.07263552,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181125,11,16.88167132,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181126,11,16.16199645,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181127,11,16.76603585,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181128,11,17.00255512,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181129,11,16.2832843,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181130,11,16.2734771,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181201,12,15.71359849,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181202,12,15.29157461,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181203,12,16.00015915,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181204,12,15.67966128,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181205,12,15.7816324,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181206,12,16.42201879,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181207,12,16.75871261,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208,12,16.4384629,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209,12,16.351937,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210,12,14.87560892,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181211,12,14.88035961,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212,12,16.29452522,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213,12,15.71714671,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181214,12,15.68203247,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215,12,15.34429512,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216,12,15.93854469,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217,12,15.75085092,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218,12,16.49519068,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219,12,15.58992936,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181220,12,15.98792565,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181221,12,16.46939945,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222,12,16.4294846,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223,12,16.3110761,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224,12,16.40433967,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181225,12,16.38287114,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181226,12,16.52135741,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181227,12,16.13481562,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228,12,16.57111079,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229,12,17.07497014,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181230,12,16.91391337,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231,12,16.39847026,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101,1,16.26283641,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102,1,16.37681841,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103,1,17.04691349,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104,1,15.48273598,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105,1,15.1864539,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106,1,16.44623409,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107,1,17.3306216,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108,1,16.3794025,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109,1,17.35821052,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190110,1,17.17794051,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111,1,17.42327159,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112,1,15.83451207,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113,1,16.28478028,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114,1,16.34345801,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190115,1,16.53133893,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116,1,16.56363184,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117,1,17.66493372,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118,1,17.64190902,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119,1,17.45813401,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120,1,17.72335652,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121,1,16.73939113,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122,1,17.369631,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123,1,17.58370242,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124,1,17.46218969,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125,1,17.78150106,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126,1,18.17734386,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127,1,17.9518904,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128,1,18.17195645,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129,1,17.60557254,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130,1,17.70549708,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131,1,18.03326428,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201,2,18.13206575,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202,2,17.95126337,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203,2,18.70594437,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204,2,19.35233142,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205,2,17.53345148,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206,2,17.84264263,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207,2,18.29786418,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208,2,18.51558106,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209,2,19.08210067,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210,2,18.41952831,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211,2,18.23987854,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212,2,18.16977743,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213,2,17.96045792,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214,2,18.07184886,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215,2,18.59291547,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216,2,18.15043823,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217,2,19.1091623,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218,2,18.99775109,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219,2,18.78448666,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220,2,19.29535997,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221,2,18.43722047,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222,2,17.50470629,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223,2,16.40897748,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224,2,16.58713965,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225,2,17.07002464,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226,2,18.0622284,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227,2,17.93062073,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228,2,17.75699098,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301,3,18.58921471,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302,3,17.13858173,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303,3,17.75728458,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304,3,17.19264954,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305,3,17.57220162,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306,3,17.66530326,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307,3,17.97512024,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308,3,17.41150791,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309,3,17.83385691,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310,3,18.5639636,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311,3,18.96815151,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312,3,19.05718401,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313,3,18.83253613,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314,3,18.04735866,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315,3,18.69374672,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316,3,18.76715316,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317,3,19.23734326,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318,3,18.98531821,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319,3,18.66778628,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320,3,18.72757467,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321,3,19.75235346,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322,3,19.73458044,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323,3,19.37620198,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324,3,19.37482869,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325,3,19.40883228,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326,3,18.67718102,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327,3,18.2536649,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328,3,17.50951384,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329,3,18.52452384,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330,3,19.45373685,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331,3,19.63683355,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401,4,19.6774716,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402,4,19.7283054,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,4,19.93061907,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,4,19.60443146,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,4,19.1494591,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,4,19.9070849,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,4,19.80050685,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,4,20.46960501,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,4,20.30616428,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,4,19.27221273,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,4,20.04067875,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,4,19.81198108,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,4,20.08370997,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,4,19.81412972,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,4,19.51768993,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,4,20.46232207,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,4,19.42369682,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,4,20.15962195,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,4,20.14648549,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,4,19.7618887,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,4,19.50473706,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,4,19.0637656,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,4,16.44987043,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,4,18.38324006,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,4,18.34347681,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,4,17.43746619,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,4,16.05794324,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,4,17.6575617,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,4,17.92121766,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,4,18.20917737,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,5,17.95122519,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,5,18.88784778,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,5,18.32618772,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,5,17.38717746,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,5,17.36017748,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,5,17.91247991,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,5,18.21535176,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,5,17.22955813,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
